image_id,PredictionString
CCTV01^20260318-110000-20260318-120000_000729,10 0.897786 0.63 0.37 0.05 0.12 3 0.877930 0.52 0.87 0.07 0.20 3 0.873047 0.19 0.78 0.07 0.12 3 0.866537 0.28 0.81 0.07 0.12 3 0.854655 0.74 0.92 0.08 0.16 10 0.849121 0.27 0.58 0.19 0.24 3 0.840006 0.28 0.93 0.08 0.15 10 0.838216 0.08 0.80 0.16 0.39 2 0.823079 0.70 0.79 0.05 0.11 3 0.819987 0.27 0.71 0.07 0.10 10 0.815593 0.39 0.44 0.12 0.16 3 0.811361 0.91 0.84 0.10 0.16 3 0.784342 0.15 0.93 0.09 0.14 10 0.778808 0.69 0.38 0.06 0.14 3 0.777669 0.34 0.62 0.07 0.08 0 0.749675 0.70 0.64 0.03 0.09 2 0.734538 0.88 0.70 0.06 0.10 3 0.708496 0.82 0.69 0.08 0.14 2 0.665527 0.23 0.82 0.05 0.11 3 0.663168 0.84 0.91 0.10 0.17 10 0.640137 0.47 0.37 0.08 0.11 4 0.612468 0.82 0.78 0.06 0.12 3 0.451823 0.39 0.56 0.05 0.06 3 0.441081 0.47 0.44 0.04 0.05 5 0.440063 0.76 0.68 0.07 0.16 2 0.396810 0.98 0.68 0.04 0.09 0 0.267863 0.94 0.63 0.04 0.08 0 0.211589 0.85 0.63 0.02 0.08 3 0.211223 0.49 0.46 0.04 0.07 3 0.199381 0.23 0.82 0.05 0.11 5 0.194987 0.49 0.46 0.04 0.07 10 0.182292 0.06 0.68 0.11 0.32 1 0.172201 0.96 0.74 0.04 0.08 0 0.169271 0.81 0.51 0.03 0.06 0 0.128337 0.99 0.85 0.02 0.08 0 0.125163 0.32 0.71 0.04 0.10 3 0.114746 0.99 0.79 0.02 0.13 3 0.104736 0.52 0.38 0.04 0.04 8 0.103353 0.12 0.54 0.08 0.10 4 0.095378 0.76 0.68 0.07 0.15 0 0.087077 0.21 0.93 0.04 0.10 0 0.059652 0.96 0.74 0.04 0.08
CCTV01^20260318-110000-20260318-120000_000733,10 0.881022 0.29 0.50 0.15 0.18 10 0.876302 0.74 0.54 0.15 0.22 10 0.862142 0.07 0.63 0.14 0.25 3 0.861165 0.27 0.63 0.08 0.09 3 0.860840 0.31 0.69 0.06 0.08 2 0.859375 0.35 0.92 0.06 0.13 3 0.813802 0.24 0.92 0.07 0.16 3 0.809082 0.18 0.85 0.09 0.16 3 0.804687 0.21 0.64 0.07 0.09 10 0.789713 0.45 0.41 0.09 0.14 3 0.771810 0.52 0.87 0.07 0.20 2 0.769206 0.72 0.93 0.05 0.13 2 0.768717 0.15 0.70 0.04 0.10 0 0.764323 0.71 0.80 0.04 0.12 3 0.747558 0.35 0.61 0.06 0.08 2 0.741862 0.33 0.75 0.06 0.10 3 0.705404 0.40 0.50 0.06 0.06 4 0.670410 0.78 0.69 0.07 0.10 5 0.618490 0.82 0.81 0.11 0.19 3 0.581299 0.92 0.92 0.08 0.16 0 0.549235 0.21 0.70 0.04 0.10 4 0.527181 0.80 0.92 0.07 0.16 0 0.415039 0.98 0.84 0.04 0.12 10 0.377279 0.72 0.43 0.09 0.14 0 0.358073 0.36 0.84 0.04 0.08 3 0.332194 0.49 0.44 0.04 0.05 0 0.316813 0.64 0.88 0.03 0.10 7 0.282877 0.29 0.79 0.06 0.14 3 0.230143 0.47 0.48 0.06 0.06 2 0.218506 0.38 0.46 0.03 0.05 0 0.190755 0.85 0.54 0.03 0.07 0 0.152099 0.99 0.70 0.02 0.10 3 0.144857 0.67 0.41 0.03 0.05 0 0.140543 0.31 0.55 0.03 0.06 12 0.133708 0.29 0.79 0.06 0.14 0 0.117025 0.89 0.59 0.04 0.08 3 0.110433 0.52 0.40 0.03 0.04 0 0.104085 0.91 0.68 0.04 0.08 0 0.104085 0.82 0.52 0.02 0.06 5 0.093262 0.52 0.88 0.07 0.20
CCTV01^20260318-110000-20260318-120000_000737,11 0.886882 0.75 0.64 0.12 0.21 3 0.867513 0.52 0.87 0.07 0.20 3 0.857422 0.31 0.84 0.08 0.14 10 0.846354 0.90 0.80 0.19 0.40 3 0.828776 0.28 0.63 0.08 0.10 3 0.828450 0.29 0.71 0.07 0.11 10 0.826823 0.41 0.40 0.11 0.14 3 0.763347 0.66 0.61 0.06 0.10 10 0.755208 0.79 0.56 0.13 0.24 5 0.705078 0.23 0.80 0.08 0.16 3 0.684896 0.08 0.94 0.09 0.12 4 0.638021 0.63 0.51 0.04 0.08 3 0.608561 0.48 0.45 0.04 0.06 10 0.602702 0.08 0.81 0.16 0.33 3 0.584798 0.36 0.54 0.06 0.08 2 0.576172 0.34 0.63 0.04 0.09 4 0.564290 0.19 0.74 0.07 0.15 0 0.521810 0.22 0.89 0.05 0.11 10 0.460205 0.08 0.58 0.15 0.21 3 0.436686 0.39 0.47 0.05 0.06 0 0.421713 0.15 0.91 0.04 0.10 3 0.421061 0.64 0.47 0.04 0.06 4 0.311198 0.79 0.45 0.03 0.06 3 0.309977 0.46 0.49 0.05 0.04 0 0.300944 0.70 0.85 0.03 0.11 3 0.293131 0.46 0.42 0.04 0.05 0 0.290527 0.29 0.49 0.02 0.06 0 0.281738 0.22 0.55 0.03 0.07 3 0.280436 0.44 0.45 0.04 0.05 3 0.242025 0.51 0.41 0.03 0.05 11 0.222982 0.76 0.82 0.09 0.23 0 0.207194 0.19 0.85 0.03 0.08 3 0.192220 0.69 0.43 0.03 0.06 0 0.188558 0.28 0.93 0.05 0.10 1 0.183431 0.26 0.57 0.02 0.05 7 0.180339 0.32 0.46 0.04 0.07 0 0.168376 0.14 0.81 0.04 0.10 2 0.168294 0.41 0.49 0.04 0.06 0 0.162435 0.22 0.62 0.03 0.07 9 0.160970 0.76 0.82 0.10 0.22 3 0.134521 0.72 0.50 0.03 0.07 3 0.134196 0.76 0.82 0.09 0.23 10 0.133301 0.63 0.29 0.03 0.08 1 0.116618 0.23 0.62 0.03 0.07 0 0.111817 0.98 0.75 0.03 0.09 1 0.109293 0.35 0.77 0.03 0.07 1 0.107503 0.19 0.84 0.03 0.08 3 0.098063 0.38 0.59 0.06 0.06 2 0.063192 0.36 0.54 0.06 0.08 1 0.061198 0.14 0.81 0.04 0.10 9 0.053426 0.08 0.79 0.15 0.30
CCTV01^20260318-110000-20260318-120000_000741,4 0.884115 0.70 0.74 0.06 0.14 4 0.872884 0.67 0.59 0.06 0.11 3 0.867513 0.52 0.87 0.07 0.20 10 0.867350 0.22 0.53 0.15 0.21 3 0.864583 0.20 0.73 0.09 0.11 3 0.838704 0.31 0.81 0.07 0.14 3 0.835775 0.77 0.80 0.07 0.14 10 0.817546 0.81 0.60 0.14 0.27 3 0.810710 0.38 0.90 0.11 0.17 3 0.798014 0.75 0.67 0.06 0.11 3 0.785970 0.26 0.62 0.06 0.08 3 0.770508 0.07 0.87 0.12 0.16 10 0.700521 0.08 0.59 0.15 0.22 10 0.685384 0.36 0.45 0.10 0.13 3 0.664062 0.30 0.94 0.08 0.13 3 0.652832 0.19 0.95 0.07 0.11 10 0.638346 0.48 0.36 0.10 0.12 3 0.573486 0.10 0.95 0.08 0.11 5 0.542317 0.28 0.68 0.08 0.13 3 0.529785 0.48 0.47 0.05 0.06 2 0.516276 0.23 0.78 0.05 0.11 10 0.511719 0.91 0.82 0.19 0.36 2 0.510579 0.70 0.46 0.05 0.07 0 0.499186 0.16 0.84 0.06 0.11 10 0.398763 0.66 0.36 0.05 0.11 3 0.364258 0.70 0.95 0.07 0.10 3 0.328532 0.60 0.42 0.04 0.06 2 0.308594 0.20 0.64 0.05 0.08 1 0.255371 0.33 0.60 0.02 0.07 2 0.204915 0.42 0.50 0.04 0.06 10 0.203776 0.61 0.48 0.05 0.10 3 0.202637 0.46 0.41 0.05 0.04 0 0.200521 0.10 0.76 0.05 0.08 2 0.186523 0.86 0.53 0.04 0.08 2 0.159587 0.45 0.45 0.05 0.06 3 0.158203 0.23 0.78 0.05 0.11 3 0.155843 0.62 0.37 0.03 0.05 4 0.124756 0.96 0.67 0.05 0.10 4 0.123372 0.02 0.80 0.04 0.11 0 0.115560 0.04 0.73 0.06 0.10 2 0.110433 0.47 0.47 0.05 0.06 4 0.088135 0.29 0.68 0.08 0.13 0 0.084635 0.33 0.60 0.02 0.07
CCTV01^20260318-110000-20260318-120000_000745,3 0.878581 0.21 0.74 0.08 0.12 10 0.877767 0.90 0.78 0.20 0.41 3 0.874023 0.79 0.87 0.07 0.16 10 0.867838 0.79 0.52 0.12 0.21 3 0.859212 0.52 0.87 0.07 0.20 4 0.816244 0.24 0.79 0.06 0.14 10 0.811360 0.35 0.41 0.12 0.14 3 0.797851 0.70 0.72 0.06 0.18 3 0.793294 0.31 0.68 0.08 0.12 3 0.793131 0.68 0.56 0.05 0.09 9 0.787435 0.65 0.46 0.06 0.12 3 0.772787 0.30 0.62 0.07 0.08 3 0.768392 0.03 0.86 0.06 0.12 3 0.753744 0.04 0.78 0.07 0.11 3 0.705404 0.28 0.57 0.06 0.09 5 0.634277 0.13 0.84 0.08 0.17 3 0.582357 0.37 0.56 0.07 0.09 10 0.569336 0.08 0.58 0.15 0.22 3 0.555339 0.37 0.50 0.05 0.07 9 0.509928 0.33 0.87 0.12 0.23 11 0.495443 0.33 0.87 0.12 0.23 10 0.440104 0.70 0.40 0.06 0.14 1 0.346436 0.19 0.66 0.04 0.07 3 0.322266 0.05 0.95 0.09 0.10 11 0.220703 0.28 0.49 0.05 0.08 2 0.208171 0.48 0.47 0.05 0.06 0 0.165365 0.24 0.63 0.04 0.07 3 0.163411 0.47 0.48 0.05 0.05 10 0.138753 0.65 0.38 0.05 0.11 7 0.124756 0.30 0.49 0.07 0.08 0 0.124349 0.01 0.93 0.03 0.10 2 0.123209 0.50 0.43 0.04 0.05 3 0.102458 0.24 0.79 0.07 0.15 4 0.082194 0.33 0.87 0.12 0.23 4 0.053426 0.13 0.84 0.08 0.18
CCTV01^20260318-110000-20260318-120000_000749,3 0.865235 0.52 0.87 0.07 0.20 3 0.861491 0.20 0.92 0.07 0.16 3 0.857259 0.12 0.80 0.08 0.12 10 0.828614 0.11 0.56 0.15 0.22 10 0.826334 0.78 0.80 0.15 0.40 3 0.813802 0.13 0.91 0.11 0.15 3 0.811686 0.24 0.77 0.08 0.12 3 0.789550 0.30 0.70 0.06 0.10 3 0.783854 0.14 0.70 0.09 0.10 10 0.769531 0.75 0.51 0.08 0.20 3 0.742513 0.66 0.53 0.04 0.08 5 0.698893 0.32 0.78 0.07 0.15 10 0.696452 0.39 0.38 0.12 0.12 3 0.689616 0.63 0.45 0.04 0.08 4 0.660645 0.27 0.85 0.07 0.16 3 0.631022 0.38 0.53 0.07 0.07 5 0.595052 0.33 0.53 0.07 0.09 4 0.594401 0.26 0.62 0.05 0.10 10 0.590820 0.91 0.83 0.17 0.35 10 0.588216 0.05 0.80 0.09 0.30 3 0.572103 0.19 0.74 0.08 0.13 10 0.561482 0.63 0.36 0.04 0.12 3 0.503418 0.21 0.50 0.04 0.07 4 0.477213 0.19 0.74 0.08 0.13 3 0.461589 0.35 0.95 0.07 0.10 3 0.429362 0.68 0.47 0.03 0.06 4 0.421387 0.67 0.64 0.06 0.13 0 0.418620 0.03 0.89 0.05 0.12 7 0.396485 0.26 0.62 0.05 0.10 3 0.334798 0.26 0.62 0.05 0.10 7 0.313802 0.67 0.64 0.06 0.12 7 0.271485 0.69 0.41 0.03 0.06 3 0.240072 0.67 0.64 0.06 0.12 0 0.204915 0.22 0.66 0.04 0.09 7 0.173177 0.34 0.46 0.03 0.06 3 0.172201 0.44 0.47 0.05 0.06 10 0.150309 0.88 0.63 0.18 0.25 4 0.144043 0.34 0.60 0.09 0.14 2 0.133708 0.47 0.48 0.04 0.06 9 0.122803 0.34 0.60 0.09 0.14 3 0.119710 0.35 0.59 0.09 0.14 12 0.112223 0.14 0.63 0.04 0.07 2 0.111084 0.49 0.44 0.03 0.05 4 0.101318 0.33 0.54 0.07 0.09 4 0.077433 0.32 0.78 0.07 0.16
CCTV01^20260318-110000-20260318-120000_000753,4 0.898437 0.27 0.68 0.05 0.12 3 0.882487 0.32 0.78 0.06 0.11 3 0.878581 0.23 0.80 0.08 0.13 3 0.874512 0.13 0.80 0.09 0.14 3 0.874186 0.27 0.91 0.08 0.17 3 0.871745 0.71 0.75 0.07 0.16 3 0.859212 0.21 0.66 0.08 0.10 3 0.839193 0.52 0.87 0.07 0.20 3 0.833985 0.16 0.86 0.09 0.14 10 0.817383 0.14 0.63 0.20 0.26 10 0.788899 0.81 0.63 0.15 0.29 3 0.782877 0.29 0.61 0.07 0.08 0 0.774577 0.80 0.84 0.03 0.10 3 0.753906 0.27 0.58 0.07 0.08 3 0.731934 0.34 0.93 0.08 0.14 2 0.618490 0.68 0.64 0.04 0.09 5 0.610677 0.34 0.62 0.07 0.12 10 0.599609 0.91 0.82 0.17 0.35 7 0.578776 0.71 0.57 0.05 0.09 3 0.569173 0.17 0.95 0.10 0.10 10 0.513265 0.42 0.37 0.12 0.12 3 0.505371 0.36 0.53 0.05 0.07 10 0.497396 0.67 0.48 0.08 0.18 3 0.474284 0.36 0.48 0.04 0.06 1 0.364583 0.68 0.64 0.04 0.09 2 0.285482 0.49 0.45 0.04 0.06 3 0.207194 0.45 0.45 0.04 0.06 0 0.192871 0.17 0.70 0.04 0.09 1 0.162435 0.31 0.54 0.03 0.06 10 0.138916 0.11 0.55 0.15 0.21 4 0.134521 0.71 0.57 0.05 0.09 2 0.115153 0.45 0.45 0.05 0.06 3 0.107910 0.40 0.44 0.04 0.07 10 0.088867 0.02 0.68 0.05 0.33 4 0.056274 0.34 0.63 0.07 0.12
CCTV01^20260318-110000-20260318-120000_000757,3 0.902507 0.26 0.70 0.07 0.10 3 0.895182 0.23 0.80 0.07 0.12 10 0.881347 0.36 0.44 0.14 0.16 3 0.879557 0.32 0.67 0.06 0.10 3 0.872396 0.32 0.80 0.07 0.14 3 0.866699 0.20 0.71 0.06 0.11 3 0.858399 0.14 0.78 0.08 0.12 3 0.855794 0.52 0.87 0.07 0.20 3 0.847168 0.16 0.92 0.08 0.16 10 0.841797 0.84 0.68 0.18 0.32 3 0.825683 0.24 0.91 0.08 0.16 3 0.809570 0.32 0.54 0.07 0.08 3 0.806641 0.21 0.64 0.06 0.09 10 0.766114 0.11 0.54 0.15 0.19 3 0.764160 0.27 0.59 0.06 0.09 3 0.761393 0.38 0.57 0.06 0.08 2 0.745606 0.05 0.82 0.07 0.12 4 0.732096 0.29 0.62 0.05 0.10 10 0.609863 0.07 0.72 0.13 0.30 10 0.583550 0.70 0.54 0.07 0.23 11 0.577800 0.64 0.45 0.05 0.14 10 0.519206 0.77 0.82 0.18 0.37 3 0.356120 0.43 0.47 0.05 0.06 9 0.240723 0.77 0.82 0.18 0.36 2 0.225423 0.43 0.47 0.05 0.06 0 0.204915 0.26 0.50 0.03 0.07 1 0.187663 0.16 0.81 0.05 0.08 2 0.174153 0.51 0.40 0.03 0.06 2 0.144043 0.97 0.75 0.06 0.16 2 0.139649 0.16 0.65 0.04 0.08 2 0.131185 0.57 0.47 0.03 0.08 10 0.100342 0.50 0.32 0.08 0.10
CCTV01^20260318-110000-20260318-120000_000761,10 0.885905 0.89 0.76 0.22 0.38 3 0.868164 0.27 0.82 0.08 0.14 3 0.866048 0.26 0.73 0.07 0.11 3 0.862467 0.17 0.80 0.07 0.13 10 0.847656 0.16 0.57 0.17 0.22 3 0.827148 0.32 0.64 0.06 0.09 11 0.826335 0.73 0.70 0.10 0.25 10 0.825684 0.43 0.39 0.11 0.14 3 0.809896 0.26 0.64 0.07 0.09 2 0.808594 0.77 0.94 0.07 0.11 4 0.802246 0.38 0.91 0.10 0.16 3 0.777344 0.26 0.57 0.06 0.08 3 0.766927 0.52 0.87 0.07 0.20 10 0.761067 0.66 0.52 0.08 0.21 3 0.754069 0.39 0.54 0.06 0.08 4 0.731771 0.32 0.53 0.05 0.08 3 0.731608 0.36 0.48 0.07 0.06 0 0.699870 0.35 0.79 0.05 0.11 5 0.666992 0.48 0.46 0.05 0.07 3 0.603190 0.30 0.50 0.04 0.06 3 0.591960 0.10 0.94 0.07 0.13 3 0.506999 0.41 0.47 0.05 0.06 0 0.459798 0.32 0.71 0.04 0.09 1 0.449341 0.80 0.85 0.04 0.11 0 0.420207 0.18 0.70 0.05 0.08 3 0.410726 0.22 0.92 0.07 0.15 2 0.394125 0.27 0.49 0.04 0.07 2 0.363281 0.66 0.86 0.05 0.14 2 0.335937 0.15 0.67 0.05 0.09 4 0.324219 0.22 0.92 0.07 0.14 0 0.295736 0.10 0.76 0.07 0.11 4 0.284424 0.02 0.84 0.04 0.12 7 0.268962 0.02 0.84 0.04 0.13 4 0.244466 0.30 0.51 0.04 0.07 0 0.238322 0.32 0.86 0.05 0.10 0 0.236816 0.80 0.85 0.04 0.11 0 0.206055 0.16 0.89 0.04 0.11 2 0.166016 0.05 0.75 0.06 0.11 4 0.152995 0.10 0.76 0.07 0.11 0 0.151693 0.66 0.86 0.05 0.15 2 0.110026 0.10 0.94 0.07 0.12
CCTV01^20260318-110000-20260318-120000_000765,10 0.865885 0.72 0.72 0.14 0.35 3 0.851400 0.29 0.70 0.06 0.11 3 0.767904 0.36 0.52 0.05 0.07 10 0.736165 0.27 0.46 0.12 0.16 5 0.727539 0.49 0.44 0.04 0.07 3 0.722819 0.22 0.65 0.07 0.09 10 0.719075 0.88 0.83 0.24 0.35 10 0.675130 0.12 0.55 0.16 0.21 3 0.653646 0.52 0.87 0.07 0.20 3 0.564290 0.31 0.82 0.09 0.15 3 0.555176 0.34 0.61 0.07 0.09 3 0.510091 0.39 0.55 0.06 0.07 2 0.509888 0.34 0.61 0.07 0.09 10 0.507162 0.71 0.50 0.12 0.21 7 0.504964 0.05 0.88 0.10 0.21 2 0.440104 0.39 0.55 0.06 0.07 2 0.428385 0.52 0.87 0.07 0.19 10 0.420085 0.48 0.36 0.09 0.12 7 0.416341 0.30 0.59 0.07 0.10 2 0.408854 0.41 0.50 0.05 0.06 4 0.403971 0.31 0.82 0.10 0.15 2 0.393880 0.42 0.45 0.06 0.05 4 0.335612 0.24 0.70 0.06 0.11 3 0.327881 0.30 0.59 0.07 0.11 0 0.256185 0.16 0.71 0.04 0.10 4 0.247233 0.30 0.59 0.07 0.11 4 0.243978 0.28 0.52 0.06 0.08 2 0.231364 0.23 0.57 0.07 0.09 9 0.222982 0.05 0.88 0.10 0.22 3 0.197754 0.45 0.48 0.05 0.05 0 0.169271 0.23 0.77 0.06 0.10 3 0.158366 0.43 0.45 0.05 0.05 4 0.115885 0.05 0.89 0.10 0.22 10 0.100993 0.03 0.73 0.06 0.32 3 0.093262 0.41 0.50 0.05 0.06 3 0.074666 0.29 0.52 0.06 0.08 2 0.054850 0.06 0.74 0.11 0.13
CCTV01^20260318-110000-20260318-120000_000769,3 0.827962 0.29 0.72 0.08 0.11 10 0.813476 0.14 0.53 0.17 0.19 3 0.794434 0.27 0.90 0.08 0.15 3 0.747070 0.27 0.61 0.07 0.09 3 0.746419 0.21 0.87 0.09 0.15 10 0.708984 0.32 0.41 0.12 0.13 1 0.689738 0.72 0.84 0.05 0.11 3 0.682617 0.36 0.60 0.07 0.09 3 0.668131 0.75 0.74 0.04 0.12 10 0.659017 0.88 0.83 0.25 0.35 3 0.629557 0.09 0.95 0.08 0.10 9 0.593262 0.20 0.71 0.13 0.16 2 0.536296 0.69 0.68 0.04 0.10 2 0.533854 0.52 0.87 0.07 0.19 0 0.531657 0.68 0.85 0.03 0.13 2 0.506185 0.30 0.62 0.04 0.09 4 0.494385 0.22 0.54 0.06 0.09 1 0.467123 0.69 0.68 0.04 0.10 10 0.462077 0.06 0.80 0.12 0.35 2 0.441488 0.72 0.94 0.05 0.12 1 0.419922 0.72 0.94 0.05 0.12 1 0.397461 0.67 0.52 0.03 0.08 2 0.389933 0.67 0.52 0.03 0.08 2 0.374675 0.40 0.54 0.05 0.07 9 0.371094 0.79 0.59 0.17 0.27 3 0.332031 0.67 0.45 0.03 0.07 3 0.292277 0.45 0.49 0.06 0.05 2 0.290527 0.50 0.42 0.04 0.06 3 0.289388 0.40 0.54 0.05 0.07 3 0.287435 0.52 0.87 0.07 0.20 10 0.267741 0.78 0.59 0.16 0.26 10 0.251221 0.65 0.36 0.05 0.14 2 0.213867 0.75 0.74 0.04 0.12 2 0.187337 0.72 0.84 0.05 0.12 2 0.176432 0.39 0.50 0.06 0.09 2 0.175293 0.67 0.45 0.03 0.07 4 0.145752 0.32 0.50 0.04 0.09 3 0.123942 0.32 0.49 0.04 0.09 3 0.107585 0.44 0.45 0.06 0.06 3 0.106527 0.50 0.42 0.04 0.06 3 0.077433 0.22 0.54 0.06 0.09
CCTV01^20260318-110000-20260318-120000_000773,11 0.874349 0.18 0.74 0.09 0.23 3 0.862142 0.27 0.64 0.08 0.10 10 0.852051 0.25 0.57 0.19 0.23 9 0.846842 0.35 0.55 0.09 0.11 3 0.834473 0.29 0.75 0.06 0.12 3 0.829753 0.72 0.75 0.06 0.14 2 0.828939 0.25 0.83 0.05 0.12 10 0.827637 0.36 0.39 0.13 0.14 10 0.815592 0.68 0.46 0.09 0.19 10 0.776042 0.78 0.60 0.16 0.28 10 0.765300 0.21 0.48 0.17 0.18 3 0.756022 0.33 0.65 0.07 0.09 2 0.597005 0.52 0.87 0.07 0.19 2 0.575196 0.78 0.88 0.05 0.14 3 0.538574 0.06 0.88 0.12 0.17 1 0.536133 0.78 0.88 0.05 0.14 9 0.514649 0.79 0.60 0.17 0.28 9 0.486328 0.93 0.68 0.14 0.32 3 0.485352 0.49 0.45 0.04 0.06 1 0.437907 0.13 0.87 0.05 0.11 2 0.406250 0.49 0.45 0.04 0.06 3 0.362060 0.24 0.96 0.07 0.09 2 0.333333 0.48 0.41 0.04 0.05 3 0.295410 0.52 0.87 0.07 0.20 10 0.278239 0.05 0.66 0.11 0.26 2 0.250488 0.46 0.45 0.04 0.05 5 0.206055 0.06 0.88 0.11 0.17 3 0.198242 0.51 0.42 0.03 0.05 3 0.171224 0.48 0.41 0.04 0.04 2 0.118897 0.51 0.42 0.03 0.05 1 0.067708 0.11 0.70 0.03 0.07 3 0.058512 0.57 0.47 0.03 0.07
CCTV01^20260318-110000-20260318-120000_000777,2 0.945150 0.52 0.87 0.07 0.20 2 0.918457 0.63 0.53 0.05 0.08 9 0.891601 0.72 0.56 0.11 0.26 9 0.881510 0.86 0.69 0.21 0.33 11 0.800944 0.39 0.51 0.07 0.10 2 0.740072 0.50 0.45 0.04 0.06 9 0.733561 0.42 0.40 0.10 0.14 3 0.720052 0.69 0.67 0.06 0.13 2 0.717610 0.63 0.42 0.04 0.07 2 0.674805 0.34 0.57 0.07 0.08 9 0.670247 0.32 0.42 0.15 0.15 1 0.598633 0.73 0.88 0.06 0.15 2 0.479004 0.34 0.63 0.07 0.09 2 0.472412 0.48 0.48 0.05 0.05 2 0.471924 0.73 0.88 0.06 0.15 2 0.459636 0.28 0.74 0.06 0.11 3 0.440104 0.28 0.74 0.06 0.11 3 0.431966 0.34 0.63 0.07 0.10 3 0.392578 0.26 0.87 0.07 0.15 3 0.387695 0.20 0.71 0.10 0.13 2 0.313314 0.20 0.71 0.10 0.13 2 0.308105 0.26 0.87 0.07 0.15 0 0.300863 0.05 0.92 0.07 0.11 0 0.282796 0.36 0.94 0.06 0.12 10 0.272787 0.05 0.81 0.11 0.29 9 0.250488 0.06 0.81 0.11 0.29 0 0.248210 0.29 0.66 0.03 0.07 2 0.245605 0.29 0.58 0.04 0.08 2 0.244711 0.57 0.47 0.03 0.08 3 0.228841 0.34 0.57 0.07 0.08 6 0.225423 0.18 0.61 0.16 0.20 9 0.223470 0.19 0.61 0.16 0.21 1 0.185547 0.80 0.95 0.04 0.10 0 0.155843 0.10 0.80 0.06 0.13 11 0.150309 0.24 0.49 0.07 0.13 1 0.126709 0.05 0.92 0.07 0.11 9 0.114421 0.20 0.70 0.10 0.13 12 0.109212 0.15 0.78 0.06 0.10 1 0.109212 0.29 0.58 0.04 0.08 10 0.101319 0.18 0.61 0.16 0.20 12 0.085124 0.10 0.80 0.06 0.13 0 0.069824 0.33 0.52 0.03 0.06
CCTV01^20260318-110000-20260318-120000_000781,2 0.949707 0.52 0.87 0.07 0.20 9 0.932943 0.11 0.74 0.22 0.28 9 0.931640 0.81 0.76 0.20 0.40 2 0.927246 0.34 0.55 0.07 0.08 2 0.925619 0.73 0.93 0.07 0.14 11 0.920410 0.45 0.45 0.05 0.08 2 0.909017 0.67 0.58 0.05 0.09 9 0.904459 0.23 0.58 0.15 0.18 1 0.892741 0.68 0.81 0.05 0.13 2 0.835775 0.30 0.68 0.07 0.11 2 0.815918 0.41 0.50 0.06 0.06 9 0.752116 0.32 0.49 0.11 0.15 1 0.741536 0.33 0.82 0.05 0.11 9 0.724935 0.15 0.84 0.19 0.33 3 0.696452 0.38 0.90 0.12 0.20 2 0.582031 0.49 0.47 0.04 0.06 2 0.475993 0.27 0.95 0.07 0.11 9 0.454916 0.43 0.39 0.09 0.13 5 0.402669 0.27 0.79 0.06 0.16 2 0.392578 0.50 0.43 0.03 0.04 0 0.387451 0.24 0.86 0.03 0.10 3 0.337239 0.80 0.94 0.09 0.13 12 0.252930 0.71 0.76 0.03 0.11 2 0.234701 0.27 0.79 0.06 0.16 9 0.187012 0.33 0.41 0.14 0.14 3 0.181315 0.30 0.69 0.07 0.11 4 0.160807 0.27 0.79 0.06 0.16 9 0.151205 0.97 0.90 0.06 0.20 0 0.125977 0.71 0.76 0.03 0.12 10 0.119303 0.73 0.30 0.05 0.12 2 0.080729 0.57 0.47 0.03 0.08
CCTV01^20260318-110000-20260318-120000_000785,11 0.968425 0.68 0.55 0.05 0.11 2 0.955078 0.52 0.87 0.07 0.20 2 0.947917 0.69 0.70 0.06 0.13 9 0.923666 0.82 0.78 0.20 0.41 11 0.920898 0.47 0.42 0.04 0.08 9 0.920573 0.26 0.61 0.18 0.20 2 0.909506 0.49 0.46 0.04 0.06 9 0.892253 0.16 0.83 0.18 0.35 9 0.884765 0.35 0.47 0.12 0.13 9 0.880371 0.08 0.75 0.17 0.29 2 0.860351 0.44 0.47 0.05 0.06 2 0.840495 0.38 0.51 0.06 0.08 2 0.673096 0.51 0.43 0.03 0.05 2 0.652669 0.27 0.90 0.06 0.15 3 0.626953 0.35 0.83 0.11 0.17 2 0.517253 0.38 0.58 0.06 0.08 2 0.404297 0.57 0.47 0.03 0.08 9 0.377279 0.47 0.36 0.08 0.11 5 0.363281 0.28 0.70 0.06 0.13 2 0.310547 0.28 0.70 0.06 0.14 0 0.280599 0.26 0.78 0.03 0.11 12 0.242025 0.26 0.78 0.03 0.10 2 0.172201 0.51 0.40 0.03 0.03 9 0.168783 0.35 0.41 0.15 0.14 1 0.114014 0.31 0.75 0.04 0.08 9 0.109701 0.98 0.90 0.04 0.19
