image_id,PredictionString
CCTV01^20260318-110000-20260318-120000_000649,10 0.939453 0.83774 0.79042 0.199519 0.392094 10 0.935547 0.383213 0.496795 0.119792 0.17094 10 0.928223 0.694511 0.491987 0.054888 0.200499 12 0.925781 0.332432 0.813034 0.071514 0.130342 3 0.918945 0.727564 0.849003 0.073718 0.152422 5 0.911133 0.52484 0.880342 0.067308 0.190883 3 0.896484 0.684295 0.685007 0.052083 0.107194 10 0.88623 0.636819 0.506054 0.058894 0.204416 6 0.869629 0.295773 0.691417 0.087139 0.20406 3 0.867188 0.2503 0.93839 0.067508 0.123219 10 0.673828 0.195613 0.72062 0.147236 0.310897 3 0.616699 0.766226 0.484152 0.028446 0.066595 3 0.484375 0.170022 0.946581 0.078225 0.102564 3 0.384033 0.371595 0.965812 0.07492 0.068376 2 0.337158 0.039488 0.798789 0.061248 0.106125
CCTV01^20260318-110000-20260318-120000_000654,10 0.956543 0.841146 0.789352 0.200721 0.395655 10 0.950195 0.742588 0.809117 0.155849 0.381766 12 0.939453 0.29397 0.733796 0.0627 0.117878 10 0.930176 0.702324 0.516916 0.070513 0.21688 10 0.921875 0.290264 0.591702 0.167067 0.221866 3 0.914062 0.25631 0.87037 0.0623 0.132479 5 0.892578 0.524439 0.880342 0.066506 0.190883 3 0.878418 0.160807 0.901353 0.07502 0.147436 3 0.871582 0.328826 0.837607 0.071114 0.136752 3 0.764648 0.221805 0.766204 0.057592 0.101496 10 0.743164 0.640625 0.464922 0.048878 0.14067 5 0.598145 0.220853 0.956553 0.08113 0.086895 5 0.205566 0.483373 0.448896 0.042869 0.067308
CCTV01^20260318-110000-20260318-120000_000658,10 0.947754 0.104667 0.797365 0.209335 0.376781 10 0.947754 0.838341 0.790064 0.201522 0.391382 10 0.93457 0.386018 0.495192 0.133413 0.174858 3 0.921387 0.257712 0.780627 0.051082 0.108262 5 0.894043 0.524239 0.879986 0.066907 0.190171 5 0.880859 0.234475 0.907764 0.080329 0.183048 5 0.708984 0.492388 0.435363 0.043269 0.066595 3 0.70752 0.248998 0.685363 0.059696 0.077279 10 0.496094 0.701923 0.523682 0.063301 0.228989 0 0.435791 0.360477 0.96047 0.048678 0.07906 10 0.338867 0.641426 0.465812 0.048878 0.14245 3 0.337158 0.185347 0.811966 0.070012 0.116809 5 0.203735 0.314103 0.723469 0.044071 0.108618 3 0.174438 0.314002 0.723647 0.044271 0.108262
CCTV01^20260318-110000-20260318-120000_000662,10 0.950195 0.179637 0.693376 0.244892 0.299858 10 0.932617 0.701122 0.525285 0.0625 0.222934 10 0.931152 0.884615 0.824964 0.229167 0.347222 5 0.897461 0.256811 0.799323 0.066106 0.156339 10 0.882324 0.451322 0.426015 0.09976 0.132301 5 0.878418 0.524439 0.880342 0.067308 0.190883 5 0.85498 0.771635 0.603989 0.048077 0.116809 3 0.644043 0.336038 0.643162 0.064704 0.081197 3 0.622559 0.361579 0.861823 0.098157 0.126781 10 0.358398 0.640825 0.466168 0.048478 0.140313 10 0.283691 0.884415 0.825499 0.23117 0.347578
CCTV01^20260318-110000-20260318-120000_000666,10 0.938965 0.719752 0.679843 0.110978 0.345442 5 0.935547 0.266426 0.760684 0.063702 0.153846 10 0.93457 0.334936 0.552707 0.16266 0.220798 5 0.883301 0.785256 0.666311 0.057692 0.146011 5 0.874023 0.52484 0.880342 0.067308 0.189459 6 0.757812 0.649038 0.513533 0.05609 0.146724 3 0.673828 0.341747 0.828348 0.086538 0.109687 3 0.607422 0.041692 0.846866 0.083283 0.131054
CCTV01^20260318-110000-20260318-120000_000670,6 0.958496 0.673678 0.58458 0.08133 0.192664 5 0.927246 0.315304 0.641916 0.072917 0.111467 5 0.911133 0.524639 0.881054 0.067708 0.188034 10 0.896973 0.166642 0.726496 0.168319 0.319088 10 0.496094 0.788261 0.823006 0.203926 0.353989 10 0.220703 0.451422 0.423077 0.097957 0.12963 10 0.161865 0.788462 0.821581 0.205128 0.355413
CCTV01^20260318-110000-20260318-120000_000674,6 0.970215 0.697516 0.644587 0.09375 0.2151 5 0.95166 0.524239 0.880342 0.067708 0.185185 10 0.936035 0.202023 0.65349 0.160457 0.247151 3 0.84375 0.721354 0.884971 0.066907 0.165954 5 0.804199 0.319211 0.637464 0.071915 0.11396 10 0.609375 0.470954 0.406517 0.091747 0.125 10 0.513672 0.667869 0.366898 0.041667 0.126603 3 0.513672 0.879808 0.855057 0.065705 0.143162
CCTV01^20260318-110000-20260318-120000_000725,4 0.95166 0.691506 0.514601 0.055288 0.097578 3 0.941895 0.744191 0.674323 0.061298 0.114316 10 0.938477 0.675881 0.352208 0.048077 0.119658 3 0.937012 0.315905 0.671296 0.058093 0.084758 3 0.932129 0.685897 0.650997 0.050481 0.092593 3 0.927246 0.357272 0.59099 0.070713 0.07443 3 0.920898 0.243089 0.749644 0.083534 0.113248 10 0.918945 0.426883 0.405627 0.097356 0.126068 10 0.915039 0.625 0.31989 0.034455 0.095264 3 0.909668 0.257011 0.923433 0.080929 0.150285 3 0.897461 0.715345 0.87037 0.070913 0.159544 3 0.894043 0.732772 0.583511 0.048077 0.082977 10 0.892578 0.232071 0.611467 0.180088 0.258547 4 0.888672 0.784054 0.64797 0.052083 0.104345 3 0.869629 0.186548 0.895299 0.08764 0.139601 0 0.851074 0.164313 0.778134 0.032552 0.080484 4 0.825684 0.733574 0.511396 0.044071 0.086895 1 0.811523 0.702925 0.728276 0.050881 0.10755 10 0.799316 0.064666 0.836895 0.129282 0.326211 0 0.79834 0.303185 0.785256 0.045873 0.093305 10 0.740234 0.885417 0.841168 0.168269 0.316239 0 0.649414 0.761619 0.803419 0.039263 0.123932 3 0.542969 0.420373 0.496439 0.046274 0.052707 9 0.492188 0.675881 0.351852 0.048077 0.12037 2 0.490234 0.653646 0.561432 0.034856 0.07443 10 0.470703 0.333934 0.466702 0.143429 0.14708 2 0.443604 0.521835 0.872151 0.071715 0.191595 0 0.383057 0.924279 0.69943 0.044071 0.099715 0 0.320801 0.973958 0.914174 0.052083 0.134615 3 0.314941 0.521835 0.872151 0.071715 0.191595 0 0.29248 0.985978 0.834402 0.028045 0.086182 0 0.269043 0.940705 0.843305 0.032051 0.089744 0 0.264404 0.790665 0.748041 0.036458 0.092236 3 0.237915 0.702925 0.728454 0.050881 0.108618 2 0.168335 0.702925 0.728454 0.050881 0.108618
CCTV01^20260318-110000-20260318-120000_000729,10 0.945312 0.686098 0.376603 0.058894 0.137108 10 0.944824 0.633413 0.36859 0.053686 0.116097 3 0.94043 0.91266 0.839744 0.094551 0.149573 3 0.9375 0.285156 0.803775 0.066306 0.110399 10 0.937012 0.078626 0.807692 0.15645 0.378917 3 0.936523 0.343049 0.620014 0.061899 0.073362 3 0.930176 0.148838 0.931624 0.091346 0.135328 10 0.928711 0.383814 0.440171 0.11859 0.152422 3 0.922852 0.520833 0.871439 0.075321 0.19302 3 0.921875 0.737981 0.91916 0.079327 0.161681 2 0.913086 0.699319 0.790242 0.046074 0.10755 3 0.913086 0.277444 0.926282 0.076923 0.147436 2 0.903809 0.882612 0.706019 0.056891 0.099359 3 0.901367 0.189052 0.779024 0.06901 0.114316 3 0.884277 0.26853 0.705306 0.067107 0.09651 3 0.883301 0.822917 0.686432 0.080128 0.138533 4 0.866211 0.819912 0.778134 0.057292 0.116097 10 0.842773 0.271134 0.585826 0.184495 0.241453 10 0.835449 0.465345 0.37313 0.084535 0.117699 0 0.753418 0.704527 0.63604 0.030048 0.091168 4 0.730957 0.759215 0.679843 0.072917 0.147436 3 0.668945 0.392428 0.561432 0.04367 0.059473 3 0.498047 0.26853 0.705484 0.066306 0.097578 0 0.492188 0.807893 0.512464 0.02524 0.057692 2 0.341553 0.228115 0.819088 0.049379 0.111111 3 0.31665 0.836138 0.91453 0.098558 0.166667 2 0.280518 0.98117 0.680199 0.03766 0.09188 0 0.248657 0.211538 0.930912 0.050481 0.12963 3 0.185303 0.835337 0.912749 0.096955 0.161681
CCTV01^20260318-110000-20260318-120000_000733,4 0.972656 0.777644 0.692842 0.0625 0.094373 10 0.950684 0.069561 0.625534 0.139123 0.251781 10 0.945312 0.288562 0.499466 0.148037 0.186254 3 0.944824 0.921875 0.922721 0.08734 0.154558 3 0.941895 0.523037 0.872151 0.070913 0.194444 3 0.928223 0.21224 0.639067 0.067508 0.07443 3 0.928223 0.27504 0.628917 0.078926 0.089031 10 0.927246 0.451522 0.411681 0.088942 0.131766 3 0.925293 0.347656 0.610043 0.057091 0.077635 3 0.924805 0.176833 0.847934 0.089042 0.147436 3 0.924316 0.241136 0.920228 0.073417 0.153846 2 0.921387 0.150791 0.698896 0.039563 0.089387 10 0.891602 0.738381 0.544338 0.143429 0.222578 2 0.891113 0.350761 0.929487 0.065304 0.139601 4 0.869629 0.820913 0.811432 0.103365 0.183405 2 0.855957 0.722155 0.931268 0.053285 0.133191 0 0.824219 0.710737 0.799857 0.043269 0.123932 3 0.824219 0.794271 0.921652 0.06851 0.156695 3 0.818848 0.398838 0.501246 0.059695 0.062322 11 0.809082 0.294772 0.791845 0.0623 0.137108 3 0.790527 0.311699 0.688924 0.056891 0.07443 0 0.770508 0.982372 0.847222 0.035256 0.126068 10 0.631836 0.719151 0.424679 0.08734 0.136396 3 0.560059 0.311999 0.689281 0.057091 0.075142 2 0.523438 0.467548 0.478454 0.051282 0.055199 0 0.490234 0.213792 0.701745 0.037961 0.093661 3 0.351318 0.107272 0.972578 0.085937 0.054843 2 0.318359 0.332933 0.758547 0.053686 0.103989 0 0.287842 0.982772 0.849003 0.034455 0.119658 0 0.264404 0.644431 0.881054 0.030849 0.102564 3 0.228149 0.49359 0.439281 0.038462 0.048077 7 0.181274 0.633814 0.478632 0.040865 0.103989 0 0.180054 0.992788 0.704416 0.014423 0.105413
CCTV01^20260318-110000-20260318-120000_000737,3 0.931641 0.277043 0.635328 0.075721 0.099003 10 0.931152 0.409956 0.397881 0.11278 0.138711 3 0.931152 0.656851 0.607016 0.054087 0.097222 3 0.92627 0.29387 0.712251 0.06851 0.105413 3 0.924316 0.523237 0.873219 0.069712 0.190883 3 0.913574 0.311198 0.837251 0.078726 0.141738 2 0.889648 0.335136 0.634971 0.038061 0.080484 1 0.844727 0.346354 0.770655 0.029647 0.076923 11 0.841797 0.742989 0.644053 0.117388 0.207621 6 0.835938 0.074519 0.81161 0.149038 0.316952 5 0.834473 0.234976 0.797008 0.071715 0.152422 3 0.777344 0.082707 0.941952 0.090996 0.116097 3 0.769043 0.757812 0.820335 0.085337 0.225427 10 0.759277 0.790665 0.560897 0.125401 0.247151 10 0.744629 0.897837 0.803063 0.188301 0.385328 4 0.708984 0.633814 0.509615 0.036058 0.081197 3 0.708984 0.360477 0.545762 0.064704 0.075855 11 0.413086 0.322516 0.456731 0.036458 0.06802 0 0.329346 0.701322 0.855413 0.029247 0.106838 0 0.289307 0.148588 0.910969 0.039964 0.092593 0 0.256836 0.286859 0.485399 0.024439 0.054843 0 0.227417 0.289463 0.93198 0.063702 0.104701
CCTV01^20260318-110000-20260318-120000_000741,10 0.954102 0.907051 0.822293 0.185897 0.35114 10 0.943359 0.217047 0.533298 0.152845 0.207621 10 0.943359 0.807692 0.595085 0.129808 0.271367 3 0.936523 0.701322 0.94765 0.078926 0.104701 3 0.935059 0.752003 0.672009 0.056891 0.108974 3 0.931641 0.067859 0.871083 0.103466 0.156695 3 0.92627 0.382812 0.906339 0.093349 0.161681 3 0.91748 0.199018 0.726852 0.080729 0.108974 3 0.91748 0.523037 0.873575 0.070112 0.198718 3 0.916504 0.770232 0.795228 0.065305 0.140313 3 0.904785 0.305789 0.809117 0.06871 0.135328 3 0.899902 0.187049 0.945869 0.074619 0.108262 4 0.895508 0.673478 0.587429 0.055288 0.115028 3 0.88623 0.302284 0.936966 0.077324 0.126068 3 0.878906 0.263722 0.61485 0.0627 0.079416 4 0.803223 0.697716 0.74359 0.054888 0.135328 6 0.800781 0.355469 0.452813 0.091947 0.134259 3 0.548828 0.103616 0.945513 0.085036 0.108974 3 0.460938 0.229868 0.778668 0.04387 0.10933 5 0.40918 0.284756 0.676104 0.07512 0.129274 10 0.370117 0.078826 0.592771 0.142428 0.225427 4 0.263672 0.411558 0.978632 0.064704 0.042735 1 0.176636 0.328526 0.60114 0.020433 0.065527
CCTV01^20260318-110000-20260318-120000_000745,10 0.95166 0.896434 0.777422 0.191106 0.393875 3 0.940918 0.523237 0.872151 0.06891 0.194444 3 0.931641 0.207432 0.737892 0.076322 0.115385 10 0.929199 0.786258 0.519231 0.122997 0.211538 3 0.929199 0.284756 0.567308 0.061098 0.084758 3 0.927734 0.79387 0.876424 0.067708 0.157407 10 0.927246 0.08769 0.583689 0.149539 0.22151 3 0.92627 0.682692 0.55609 0.048077 0.095798 3 0.922852 0.3749 0.564637 0.063101 0.092236 10 0.910645 0.345553 0.410078 0.119391 0.135684 9 0.89502 0.334235 0.876424 0.110777 0.231482 3 0.894043 0.027995 0.861111 0.05599 0.109687 3 0.893066 0.697316 0.723469 0.061298 0.179843 3 0.841797 0.0469 0.955484 0.087991 0.089031 3 0.82666 0.036321 0.787749 0.072391 0.099715 9 0.823242 0.648037 0.46136 0.055689 0.124288 4 0.789062 0.243289 0.794159 0.057893 0.135328 4 0.746094 0.129307 0.847578 0.07472 0.17094 3 0.638672 0.367187 0.508547 0.049279 0.074786 3 0.437744 0.308694 0.679487 0.070913 0.118234 0 0.267334 0.187901 0.840812 0.039663 0.097578 3 0.250244 0.144982 0.946225 0.085837 0.10755
CCTV01^20260318-110000-20260318-120000_000749,3 0.960449 0.117238 0.798433 0.08123 0.115385 4 0.95752 0.189453 0.737536 0.070613 0.130342 3 0.94873 0.128856 0.909188 0.102865 0.141738 10 0.946289 0.776042 0.793091 0.133814 0.396724 3 0.941895 0.241887 0.773148 0.072716 0.113248 3 0.935059 0.660457 0.534544 0.042067 0.076923 3 0.933105 0.145583 0.701389 0.085036 0.091524 3 0.931641 0.523438 0.871795 0.06851 0.192308 3 0.90918 0.296875 0.700142 0.051282 0.099715 4 0.903809 0.671274 0.642094 0.05649 0.125356 4 0.896484 0.257612 0.619836 0.048878 0.101496 3 0.865234 0.633814 0.452991 0.035256 0.078348 4 0.84082 0.327023 0.538105 0.070312 0.089031 10 0.782715 0.751803 0.514067 0.082131 0.201923 10 0.750488 0.388822 0.382122 0.115785 0.111823 4 0.744629 0.323718 0.778134 0.064103 0.154558 10 0.683594 0.917067 0.825142 0.165865 0.346866 3 0.629883 0.344651 0.948006 0.073117 0.103989 3 0.625977 0.681891 0.475071 0.033654 0.066239 3 0.581543 0.210887 0.501959 0.039363 0.058761 3 0.533203 0.385817 0.533476 0.065705 0.071225 3 0.496094 0.344952 0.600783 0.084535 0.132479 9 0.400635 0.110477 0.562678 0.147436 0.227208 10 0.360352 0.110226 0.563212 0.148337 0.224715 3 0.256836 0.201172 0.919872 0.070012 0.155983 9 0.19873 0.344952 0.600783 0.084535 0.132479
CCTV01^20260318-110000-20260318-120000_000753,10 0.944336 0.135367 0.627493 0.196414 0.252137 10 0.944336 0.810296 0.634259 0.147035 0.281339 3 0.935547 0.130659 0.803063 0.088442 0.127493 3 0.932617 0.316807 0.781339 0.063101 0.115385 3 0.932617 0.23142 0.796652 0.075621 0.126068 10 0.931152 0.665264 0.477564 0.077324 0.183048 3 0.928223 0.212089 0.656695 0.077424 0.093305 3 0.926758 0.522837 0.872151 0.068109 0.194444 3 0.92627 0.713942 0.746083 0.063301 0.158832 3 0.915039 0.266927 0.915598 0.084736 0.163105 3 0.909668 0.157402 0.862536 0.079828 0.12963 3 0.907227 0.272236 0.583155 0.076122 0.08084 10 0.889648 0.916266 0.823718 0.167468 0.349715 3 0.863281 0.342147 0.931624 0.076923 0.136752 3 0.839844 0.293069 0.613604 0.061298 0.081909 4 0.809082 0.272536 0.673789 0.051482 0.116809 4 0.525391 0.713942 0.573184 0.044872 0.084402 4 0.498047 0.339042 0.624288 0.064704 0.115385 2 0.424316 0.684095 0.638711 0.034856 0.082265 0 0.379395 0.80008 0.835114 0.028846 0.103276 3 0.374756 0.171975 0.950142 0.104768 0.099715 3 0.345215 0.393229 0.537037 0.077324 0.10755 1 0.331055 0.80008 0.835114 0.028846 0.103276 10 0.267334 0.020871 0.657229 0.041592 0.249644 5 0.23584 0.339042 0.624466 0.064704 0.115741
CCTV01^20260318-110000-20260318-120000_000757,10 0.950195 0.841146 0.679487 0.179888 0.319088 3 0.947754 0.260517 0.705128 0.065104 0.105413 3 0.946289 0.233173 0.803775 0.06891 0.121795 3 0.945312 0.323317 0.66453 0.060497 0.106838 3 0.943359 0.376903 0.57532 0.053886 0.087963 3 0.939453 0.159004 0.922009 0.078425 0.155983 3 0.928711 0.315705 0.799857 0.067708 0.135328 3 0.928711 0.523237 0.873219 0.06891 0.202279 3 0.927734 0.316607 0.540954 0.065505 0.082621 3 0.927734 0.13737 0.782051 0.073818 0.122507 10 0.924805 0.35617 0.447471 0.139423 0.168447 10 0.924316 0.767828 0.816952 0.179086 0.366097 3 0.913086 0.203325 0.715634 0.063301 0.104345 3 0.908203 0.264623 0.593661 0.059295 0.089031 4 0.834473 0.290365 0.610755 0.050681 0.109687 2 0.825684 0.045711 0.818732 0.064729 0.116097 10 0.766113 0.702324 0.543981 0.072115 0.233262 3 0.622559 0.213592 0.638533 0.055589 0.090456 11 0.596191 0.644631 0.451211 0.045673 0.136752 3 0.430176 0.430789 0.469551 0.043069 0.064459 3 0.367432 0.244291 0.915954 0.08113 0.162393 10 0.312256 0.061799 0.717236 0.123598 0.2849 3 0.303955 0.213842 0.639067 0.05629 0.092236 3 0.275879 0.244491 0.915954 0.08153 0.163818
CCTV01^20260318-110000-20260318-120000_000761,4 0.974609 0.382312 0.919516 0.097556 0.160969 3 0.94043 0.174028 0.802707 0.067007 0.131054 3 0.938965 0.271434 0.828348 0.076122 0.143875 3 0.937988 0.523237 0.872151 0.070513 0.197293 10 0.937988 0.158303 0.577635 0.172175 0.217949 10 0.933594 0.890625 0.758725 0.21875 0.370014 3 0.933105 0.325521 0.643697 0.061699 0.102208 3 0.930664 0.257812 0.730413 0.067708 0.116097 3 0.930664 0.09976 0.93839 0.074119 0.123219 3 0.927734 0.217348 0.917379 0.075721 0.149573 3 0.926758 0.386318 0.533298 0.058293 0.07443 10 0.91748 0.433494 0.392806 0.111378 0.131054 4 0.913086 0.316406 0.530449 0.047476 0.090812 3 0.910645 0.358774 0.476674 0.062099 0.064459 3 0.909668 0.412961 0.469551 0.053886 0.063034 3 0.907227 0.262119 0.643697 0.071915 0.095798 3 0.900391 0.261919 0.570869 0.056691 0.078348 4 0.862305 0.016276 0.842236 0.032452 0.116097 11 0.850098 0.732772 0.699074 0.094551 0.245727 2 0.84082 0.764423 0.94302 0.065705 0.11396 0 0.827637 0.352163 0.788462 0.047676 0.115385 0 0.546875 0.320813 0.715456 0.036258 0.094729 10 0.474609 0.664663 0.513711 0.088942 0.211182 2 0.379395 0.663662 0.865029 0.044471 0.144587 1 0.350342 0.80028 0.857194 0.034055 0.099003 0 0.308105 0.095653 0.767628 0.064704 0.11859 1 0.286865 0.799679 0.854701 0.036058 0.105413 10 0.262207 0.433293 0.392628 0.110978 0.129986 5 0.190674 0.477163 0.457799 0.048077 0.07443 0 0.155029 0.317408 0.866453 0.044271 0.104701
CCTV01^20260318-110000-20260318-120000_000765,10 0.952148 0.719752 0.718839 0.13742 0.3401 3 0.945801 0.35637 0.526175 0.051683 0.069444 3 0.937988 0.230319 0.573896 0.065805 0.090812 3 0.933594 0.291066 0.69765 0.060096 0.108974 10 0.931641 0.265224 0.460114 0.116186 0.14886 10 0.928223 0.878405 0.826033 0.241586 0.343661 10 0.921387 0.715545 0.505698 0.11859 0.210114 3 0.902832 0.307792 0.822293 0.090745 0.144587 3 0.901855 0.236278 0.70406 0.055088 0.10755 9 0.864258 0.048578 0.876781 0.096855 0.183761 3 0.84375 0.338341 0.611111 0.065304 0.084046 3 0.803223 0.22526 0.649929 0.073518 0.091168 3 0.753418 0.392528 0.553241 0.059495 0.072293 5 0.749023 0.488982 0.441239 0.045272 0.07265 3 0.723145 0.523638 0.871083 0.071314 0.190883 4 0.70752 0.284054 0.521011 0.059295 0.077635 3 0.686035 0.297776 0.587073 0.064704 0.101496 0 0.679199 0.225861 0.76745 0.056691 0.097578 2 0.616699 0.410657 0.497151 0.047276 0.05698 2 0.602051 0.057367 0.73985 0.10602 0.120014 10 0.566895 0.11904 0.55057 0.152544 0.207977 2 0.171021 0.523638 0.871083 0.071314 0.190883
CCTV01^20260318-110000-20260318-120000_000769,3 0.945801 0.293369 0.722934 0.077925 0.106838 1 0.941895 0.717147 0.841168 0.046474 0.115385 10 0.936035 0.138572 0.527956 0.169972 0.195513 3 0.935059 0.20653 0.872507 0.086138 0.143875 3 0.924316 0.522837 0.872863 0.072917 0.195869 10 0.922363 0.878606 0.826567 0.239583 0.338319 10 0.919434 0.315905 0.412927 0.116987 0.127137 3 0.919434 0.270333 0.611823 0.064303 0.084758 2 0.88623 0.29988 0.62037 0.040865 0.089031 4 0.882324 0.2187 0.540954 0.053786 0.088319 10 0.853027 0.783453 0.59188 0.163862 0.262821 3 0.84375 0.359776 0.604345 0.073718 0.094729 9 0.827637 0.204427 0.712251 0.119191 0.148148 3 0.766113 0.401843 0.540242 0.043269 0.068376 3 0.725098 0.755008 0.741097 0.040465 0.124644 3 0.692871 0.093099 0.951211 0.078225 0.097578 2 0.613281 0.688502 0.680556 0.040465 0.101852 1 0.609375 0.723157 0.943732 0.050481 0.112536 3 0.5 0.272135 0.905271 0.076322 0.149573 10 0.301514 0.057442 0.783654 0.114884 0.301638 3 0.227417 0.448117 0.486289 0.057292 0.054487 4 0.151489 0.315605 0.500712 0.039062 0.082621
CCTV01^20260318-110000-20260318-120000_000773,9 0.967773 0.351062 0.550036 0.094351 0.120014 10 0.944824 0.783854 0.597578 0.163061 0.267806 3 0.943359 0.71875 0.749822 0.060897 0.135684 3 0.94043 0.523438 0.872507 0.069311 0.192308 10 0.936523 0.248197 0.565527 0.183093 0.232906 2 0.931641 0.247897 0.829772 0.04988 0.115385 3 0.931152 0.274539 0.646724 0.077925 0.093305 3 0.929199 0.335337 0.64797 0.070513 0.087963 10 0.928711 0.677083 0.461004 0.080128 0.193376 3 0.926758 0.285757 0.747863 0.055889 0.116809 3 0.924805 0.057116 0.877493 0.113532 0.159544 2 0.920898 0.779247 0.883547 0.051282 0.128917 11 0.919434 0.179087 0.734865 0.085337 0.221154 10 0.915527 0.214694 0.484687 0.16877 0.171652 3 0.901855 0.491186 0.453882 0.046474 0.060185 1 0.822266 0.113381 0.702991 0.027244 0.076923 10 0.767578 0.363181 0.394676 0.126202 0.125178 1 0.525391 0.13111 0.868946 0.044671 0.102564 3 0.472656 0.240986 0.958333 0.076923 0.083333 10 0.46875 0.93109 0.673255 0.13782 0.287393
CCTV01^20260318-110000-20260318-120000_000777,9 0.958984 0.420673 0.405004 0.104968 0.145121 9 0.958008 0.855369 0.689459 0.20593 0.321937 9 0.952637 0.189303 0.609687 0.163862 0.190883 2 0.95166 0.280148 0.742521 0.059495 0.108974 9 0.951172 0.716546 0.566952 0.109375 0.260684 2 0.946777 0.524239 0.872151 0.070112 0.194444 12 0.937988 0.153846 0.784188 0.059696 0.109687 3 0.934082 0.684896 0.667379 0.059696 0.121083 11 0.931152 0.39403 0.51015 0.069311 0.095798 2 0.928711 0.260817 0.87037 0.070112 0.150997 9 0.919434 0.322716 0.431268 0.144631 0.140313 2 0.899902 0.197616 0.70958 0.095152 0.120726 2 0.896973 0.634615 0.526175 0.046474 0.079416 1 0.896973 0.73117 0.890313 0.055288 0.14245 2 0.880859 0.34365 0.629452 0.069111 0.092236 12 0.868164 0.100811 0.80057 0.058193 0.116809 2 0.855957 0.346855 0.572828 0.077524 0.07443 0 0.837402 0.288762 0.660256 0.030649 0.074074 2 0.65332 0.629808 0.424679 0.033654 0.063034 9 0.602051 0.051169 0.791845 0.101788 0.235399 2 0.422607 0.477364 0.484687 0.048478 0.049145 2 0.180054 0.495793 0.445691 0.042067 0.060185 12 0.180054 0.360477 0.94302 0.05629 0.11396 2 0.169922 0.629607 0.424679 0.034054 0.063746 0 0.15979 0.050856 0.912749 0.061949 0.100427
CCTV01^20260318-110000-20260318-120000_000781,9 0.974609 0.812901 0.764067 0.196314 0.406339 9 0.962891 0.107622 0.741809 0.214243 0.285613 2 0.962402 0.524239 0.872863 0.071715 0.195869 9 0.95166 0.152794 0.837251 0.185998 0.325499 11 0.939941 0.454127 0.446047 0.052484 0.077279 4 0.938965 0.274339 0.787927 0.060296 0.159188 9 0.938477 0.233073 0.578882 0.146034 0.179843 2 0.936523 0.415665 0.501246 0.058093 0.067308 3 0.933105 0.804487 0.939459 0.092949 0.121083 3 0.928223 0.378806 0.899929 0.122997 0.188746 1 0.925293 0.683894 0.815883 0.047276 0.123219 9 0.897461 0.434495 0.39067 0.094952 0.138889 2 0.897461 0.342949 0.555377 0.071314 0.087251 0 0.888672 0.239884 0.863604 0.032252 0.094729 2 0.863281 0.670272 0.583689 0.050481 0.094729 2 0.85791 0.301983 0.688568 0.06871 0.117165 9 0.845703 0.323718 0.488248 0.112179 0.140313 2 0.827637 0.267027 0.947293 0.075721 0.105413 2 0.804199 0.489383 0.467415 0.042869 0.059473 2 0.684082 0.726963 0.930912 0.075721 0.138177 1 0.539062 0.727364 0.930912 0.07492 0.138177 12 0.535156 0.711138 0.758547 0.036058 0.115385 1 0.320801 0.334235 0.811966 0.04988 0.096866 1 0.199341 0.334535 0.811254 0.050481 0.095442
CCTV01^20260318-110000-20260318-120000_000785,9 0.970215 0.260567 0.612892 0.182792 0.200855 11 0.963867 0.67528 0.54594 0.04367 0.110399 2 0.961914 0.524038 0.872863 0.071314 0.194444 2 0.956543 0.269631 0.904915 0.064103 0.14886 9 0.954102 0.818109 0.771189 0.197115 0.40349 3 0.95166 0.347155 0.828704 0.102564 0.165954 9 0.949219 0.346755 0.474893 0.114583 0.125 2 0.949219 0.692107 0.69854 0.055689 0.122863 2 0.91748 0.444712 0.467771 0.051282 0.062322 2 0.909668 0.384816 0.514423 0.061298 0.077991 0 0.877441 0.259916 0.77849 0.025841 0.092593 9 0.874023 0.079978 0.754273 0.159956 0.277778 11 0.79834 0.472756 0.417735 0.041667 0.074074 2 0.763672 0.283954 0.703704 0.061899 0.138177 2 0.509766 0.506611 0.430556 0.035657 0.051282 9 0.500977 0.159054 0.827279 0.173478 0.345442 0 0.390381 0.30028 0.967949 0.034856 0.064103 2 0.169434 0.2502 0.985043 0.076122 0.029915
CCTV01^20260318-110000-20260318-120000_000789,9 0.964355 0.819111 0.769587 0.201522 0.399573 9 0.960449 0.373197 0.501246 0.111779 0.152778 2 0.959961 0.273838 0.836538 0.060497 0.13604 2 0.959961 0.523438 0.873219 0.071715 0.19943 9 0.958984 0.181691 0.77386 0.164663 0.344017 2 0.95752 0.727163 0.848291 0.076923 0.163818 9 0.95166 0.242939 0.570335 0.159956 0.179843 11 0.936035 0.701923 0.694979 0.061699 0.154202 0 0.92041 0.289062 0.900997 0.032051 0.102564 3 0.912598 0.3125 0.663818 0.059295 0.131054 2 0.909668 0.479167 0.480769 0.047276 0.054843 3 0.905762 0.65645 0.465812 0.041266 0.094729 0 0.901855 0.315304 0.884615 0.031651 0.103989 12 0.864258 0.349259 0.86396 0.038662 0.119658 2 0.836426 0.565705 0.469729 0.034455 0.080484 12 0.59082 0.320012 0.814815 0.037059 0.108262 1 0.413086 0.320012 0.743412 0.045473 0.085826 2 0.262939 0.478365 0.420406 0.036859 0.055199 2 0.227417 0.252003 0.960114 0.078926 0.079772
